user_id,text_original,likes_count,user_sex,user_age,text_lemmatized
141829382,"[id418086796|Katerina], я всю твою носатую семью топтал. дитя пид*ораса ты и ишака.",0,m,None,katerina твой носатый семья топтать дитя пид ораса ишак
418086796,"[id141829382|Альберт], у меня идеальный нос, абортыш несчастный, иди лучше воюй, а не комменты строчи, бомж тупой, нанимать террористов уххх",0,f,None,альберт идеальный нос абортыш несчастный идти воевать коммент строчить бомж тупой нанимать террорист уххха
418086796,"[id141829382|Альберт], ага ага ага альбертик, смотри не сдохни там сидя, клавиатурный герой",0,f,None,альберт ага ага ага альбертик смотреть сдохнуть сидя клавиатурный герой
141829382,"[id418086796|Katerina], пошла на х*й чур*ка горбоносая. Писдуй на фронт лучше.",0,m,None,katerina пойти х й чур ка горбоносый писдуть фронт
418086796,"это твой максимум поливать дерьмoм внешность человека? ты меня даже не видел, чмыpь, а че если я на фронте🤡🤡🤡 
сорри, тут чурка только ты, я уж хачиха, дерьмo тупoрылоe, иди дальше ори лучше ходжалы ходжалыыыыы",0,f,None,это твой максимум поливать дерьмoм внешность человек видеть чмыpь че сорри чурка хачих дерьмo тупoрылоe идти далёкий орь ходжалы ходжалыыыы
141829382,"[id418086796|Katerina], ты 💩 смыта уже в унитаз.",0,m,None,katerina смыть унитаз
418086796,"[id141829382|Альберт], да уж когда ответить нечего, надо чёт ещё придумать, адьос барашек",0,f,None,альберт ответить нечего чёт ещё придумать адьос барашек
612535414,"[id141829382|Альберт], зачем ты с армяноботами общаешься это как со стеной говорить",0,m,21,альберт армянобот общаться это стена говорить
418086796,"[id176619962|Сабина], АХАЗАХПЗПХАЗАЗА ЕЩЁ ОДНА, это вы террористов во всю нанимаете, не смеши меня пожалуйста, вы столько мирных жителей убили, вы вообще в норме?",4,f,None,сабина ахазахпзпхазаза ещё один это террорист нанимать смешить пожалуйста столько мирный житель убить вообще норма
147900417,"[id418086796|Katerina], давай, расскажи.
Очень интересно послушать.",5,f,None,katerina давать рассказать очень интересно послушать
176619962,"[id418086796|Katerina], каких террористов? Где доказательства? Кого мы убили? Ну, давай, приводи доказательства",3,f,None,katerina какой террорист где доказательство кто убить ну давать приводить доказательство
418086796,"[id147900417|Тамара], че тебе рассказать? то, что они бомбят города, то это конечно норма, а тут типа аля армяне бомбят их гянджу, то все армяне террористы, ужас)))
ммм , двойные стандарты, даже после вчерашнего перемирия ниче не произошло, они все также бомбят, а про сирийских боевиков че забыли что ли? или они забыли, как вчера убили мать и сына инвалида, когда они были у себя дома",3,f,None,тамара че ты рассказать бомбить город это норма тип аля армянин бомбить гянджа армянин террорист ужас ммм двойной стандарт вчерашний перемирие ничего произойти также бомбить сирийский боевик че забыть забыть вчера убить мать сын инвалид дом
418086796,"[id176619962|Сабина], я не собираюсь для тебя искать сейчас доказательства, могу скинуть тг канал своим глазами все увидишь, вы такие опущенные, до сих пор отрицаете это все, позор боже позор))",2,f,None,сабина собираться искать доказательство мочь скинуть тг канал свой глаз увидеть такой опустить сей пора отрицать это позор бог позор
418086796,"[id176619962|Сабина], а зачем сразу в чс? у тебя беды с башкой или что?):))",1,f,None,сабина сразу чс беда башка
196818523,"[id418086796|Katerina], они ведут боевые действия на территории своих ЗАКОННЫХ земель, а вы палите по территории вне зоны конфликта=палить по Еревану. Так что облом.",3,m,30,katerina вести боевой действие территория свой законный земля палить территория вне зона ереван так облом
176619962,"[id418086796|Katerina], желания нет общаться и что-то доказывать армянскому фейку. Вам сколько доказательства не приводи, вы все отрицаете. Так о чем разговор? Доказательств вы тоже никаких не кидаете и в ваших группах тоже самое происходит.",1,f,None,katerina желание общаться доказывать армянский фейка вы сколько доказательство приводить отрицать так разговор доказательство никакой кидать ваш группа самый происходить
257210079,"Почему никого так не волнует что Степанакерт бомбят , люди умирают , а как в ответ бобмят Гянджи то все сразу кудахтают в комментах",1,m,None,почему никто волновать степанакерт бомбить человек умирать ответ бобмять гянджа сразу кудахтаять коммент
418086796,"[id196818523|Фуад], с каких это пор Арцах их земля? фуад, угомонись, Арцах исконно армянская земля",1,f,None,фуад какой это пора арец земля фуад угомониться арец исконно армянский земля
22236590,"[id25069660|Марк], Трамп выступил бенефициаром мира. Саудовская Аравия и Объединенные Арабские Эмираты поддержали. Там конечно же есть свои подводные камни, но шаткий и хрупкий мир хотят в регионе зафиксировать. Причём хотят многие. Между муслимами и евреями.",0,m,None,марк трамп выступить бенефициар мир саудовский аравия объединить арабский эмират поддержать там свой подводный камень шаткий хрупкий мир хотеть регион зафиксировать причём хотеть многий между муслим еврей
25069660,"[id22236590|Александр], и надолго ли? Придут демократы и хана договору. А план Трампа по превращению Палестины в картечь на карте - это идиотизм не имеющий к реальности отношения",0,m,None,александр надолго прийти демократ хан договор а план трамп превращение палестина картечь карта это идиотизм иметь реальность отношение
22236590,"[id25069660|Марк], это временное решение, но оно необходимо. Если демократы всё развалят - то получат лишь хаос, а в хаосе порядка быть не может.",0,m,None,марк это временной решение оно необходимый если демократ всё развалить получить лишь хаос хаос порядок
25069660,"[id22236590|Александр], Пха, вот только палестинцы не в курсе 😆 Эту дичь ни один разумный правитель не примет для своей страны. Это просто оскорбление и издёвка. Мир это не принесёт никогда",0,m,None,александр пха палестинец курс этот дичь разумный правитель принять свой страна это просто оскорбление издёвка мир это принести
22236590,"[id25069660|Марк], повторюсь, это временное решение.",0,m,None,марк повториться это временной решение
25069660,"[id22236590|Александр], а что после временного решения? И кто сказал, что это временное решение?",0,m,None,александр временной решение и сказать это временной решение
22236590,"[id25069660|Марк], а после временного решения долгие и трудные годы работы дипломатии.",0,m,None,марк временной решение долгий трудный год работа дипломатия
25069660,"[id22236590|Александр], кхм... А ты согласился бы жить так временно?",0,m,None,александр кхм а согласиться жить временно
22236590,"[id25069660|Марк], худой мир лучше доброй сорры",0,m,None,марк худой мир добрый сорра
25069660,"[id22236590|Александр], ну Израилю то да, вот только это все за счёт палестинских территорий, что как бы намекает - рванёт в люди случае. Отобрать хорошую землю у одних в пользу других - это худой мир? Лучше уж добрая война, коли мир такой",0,m,None,александр израиль это счёт палестинский территория намекать рвануть человек случай отобрать хороший земля один польза другой это худой мир хороший добрый война коли мир
53678783,А почему идёт вторая волна? Если уже третья вакцина готова?,80,m,32,а почему идти второй волна если третий вакцина готовый
155065913,Насколько же эти российские вакцины не внушают доверия...,241,m,None,насколько российский вакцина внушать доверие
242583607,"Россия страна возможностей, пили бабло, никто тебе и слова не скажет.",29,m,None,россия страна возможность пить бабло никто ты слово сказать
192112029,третья вакцина даст иммунитет до конца жизни,1,m,None,третий вакцина дать иммунитет конец жизнь
276362748,"Забавно, что ни в одной стране, где на медицину тратят миллиарды долларов, ничего еще не изобрели, зато у нас каждый день новая вакцина 😎",245,m,None,забавно один страна медицина тратить миллиард доллар изобрести зато каждый день новый вакцина
590424251,"Это который бывший институт полиомиелита? Ну вроде приличные люди, только есть сомнения некоторые. Задача непрофильная для института",2,m,None,это который бывший институт полиомиелит ну вроде приличный человек сомнение некоторый задача непрофильный институт
12233870,"Подозрительно, как стали появляться ""вакцины"", сразу началась вторая волна. Имхо кто то решил заработать денег не только на масках и перчатках",21,m,None,подозрительно стать появляться вакцина сразу начаться второй волна имхо решить заработать деньга маска перчатка
221839359,Странно то что разрабатывают вакцину которая уже прошла с успехом испытания,11,m,None,странно разрабатывать вакцина который пройти успех испытание
42386979,"Самая лучшая вакцина это повышение естественного иммунитета , но что то я не видел что бы правительство раздавало , витаминные комплексы , фрукты или какие нибудь иммуномодуляторы . Медицина у нас заключается в том что бы в задроченное , истощенное тело вотнкуть иглу с только что придуманным говном .",65,m,40,самый хороший вакцина это повышение естественный иммунитет видеть правительство раздавать витаминный комплекс фрукт какой иммуномодулятор медицина заключаться задрочить истощённый тело вотнкуть игла придумать говно
81930140,"Нет вакцины-ДА В РАШКЕ ВООБЩЕ НИЧЕГО НЕТ АХАПАХП
Есть вакцина - ЧОТ ПАДАЗРИТЕЛЬНА, ПАЛЮБОМУ ХЕРНЯ",119,f,None,нет в рашка вообще ничто нет ахапахп есть вакцина чот падазрительный палюбома херня
48577498,А рабочая есть? Нафига столько их? Если есть рабочая?,3,m,None,а рабочий нафиг столько если рабочий
7927540,"На мой взгляд, только эта вакцина вызывает доверие. тк тут совсем иной принцип производства вакцины. можно сказать, классическая технология, как делаются все нормальные вакцины, а не ""мутант"", как у гамалеи, где возьмем недовакцину, заменим белок и готово. Или вектор - ага возьмем белки...и дадим вам иммунитет на пол года, но это не точно.",6,m,None,на взгляд этот вакцина вызывать доверие тк иной принцип производство вакцина сказать классический технология делаться нормальный вакцина мутант гамалея взять недовакцина заменимый белок готовый или вектор ага взять белка дать иммунитет пол год это точно
151909250,А остальной мир не изобретает?,1,m,24,а остальной мир изобретать
346416897,"трусов сшить не можем , но зато вакцины на поток.. ога , конечно",10,m,40,трус сшить мочь зато вакцина поток ога
456810,"Я так понимаю, никто статью не пошел открывать.",5,m,40,я понимать никто статья пойти открывать
4222668,"норм у меня вакцина, не шкните",2,m,None,норма вакцина шкнит
18652486,"Когда будет 10 вакцина, тогда хоть снизится количество заболевших?",0,m,None,когда вакцина снизиться количество заболеть
18652486,А иностранные вакцины будут сжигать как санкционку или давить бульдозером?,1,m,None,а иностранный вакцина быть сжигать санкционка давить бульдозер
22236590,"3 вакцины уже есть, и ещё 1000 на подходе.",2,m,None,вакцина ещё подход
15604194,"а тем временем по странным стечениям обстоятельств , бункерная плешивая моль все также проживает в бункере",3,m,None,время странный стечение обстоятельство бункерный плешивый моль также проживать бункер
202336459,Вакцин будет столько же сколько окончательных побед в Сирии?😅,5,m,None,вакцина столько сколько окончательный победа сирия
244477758,Когда уже будет статистика за последние сутки по стране?,2,m,18,когда статистика последний сутки страна
614645911,"А где первые две?

Где ""первая в мире вакцина от коронавируса"" - которая была с огромным пафосом, помпой и политической пропагандой зарегистрирована ещё 2 месяца назад?

Почему путин не вылезает из ново-огарёво, не прививался и не собирается, а все чиновники которые с ним встречаются - обязаны отсидеть двухнедельный карантин на специальной правительственной даче под контролем фсо, вплоть до главы Газпрома.",8,m,118,а первый два где первый мир вакцина коронавирус который огромный пафос помпа политический пропаганда зарегистрировать ещё месяц назад почему путин вылезать прививаться собираться чиновник который встречаться обязать отсидеть двухнедельный карантин специальный правительственный дача контроль фсо вплоть глава газпром
524918053,"Проблема ещё вот в чём. Мы хорошо выучили на постоянных примерах, что госуправление почти всегда тащит за собой какие-либо спекуляции. Абсолютно в любой отрасли. Даже если что-то сделано в итоге эффективно, это означает что часть этой эффективности ушла либо в песок, либокому-то в карман.

Проще говоря, граждане не доверяют государству и это недоверие оправдано на 146%. Поэтому даже если представить что препарат честный и даже цена его оправдана, он неизбежно столкнётся со стеной неприятия. Такие дела..",5,m,40,проблема ещё что мы выучить постоянный пример госуправление тащить себя спекуляция абсолютно любой отрасль даже сделать итог эффективно это означать часть эффективность уйти либо песок карман простой говорить гражданин доверять государство это недоверие оправдать поэтому представить препарат честный цена оправдать неизбежно столкнуться стена неприятие такой дело
182498243,"Шо за наркоманы на фото, а?",1,m,None,что наркоман фото
167107986,Так а почему не одну вакцину так и не начали производить,1,m,23,так почему один вакцина начать производить
17155502,"Это радует. Другой вопрос когда она поступит в для массовой вакцинации и хватит ли ее на всех. Ну и что делать другим странам, в которых медицина менее развита чем у нас, в той же Европе, где каждый 5-ый сейчас умирает? Они вообще дождутся вакцины? 🤷‍♂",4,m,31,это радовать другой вопрос поступить массовый вакцинация хватить ну делать другой страна который медицина менее развить тот европа каждый умирать они вообще дождаться вакцина
30307910,"Сидят два россиянина на берегу озера. Один другому говорит:
— Насчет вакцинации я тебе чего скажу . Гонят как не знаю кто! Я тут уже лет 5 вакцинируюсь безвылазно. Побочных эффектов никаких не заметил ! Сам как думаешь ?
— Да фигня однозначно . Хотя (задумался)… С другой стороны , чешуя-то в последнее время чешется все чаще",5,m,25,сидеть россиянин берег озеро один другой говорить насчёт вакцинация ты сказать гнать знать я год вакцинироваться безвылазно побочный эффект никакой заметить сам думать да фигня однозначно хотя задуматься с сторона последний время чесаться частый
181329626,Тоже что ли свою вакцину сделать...,1,f,29,тоже вакцина сделать
515704586,У нас по субботам в каждом гараже вакцина..приходите вакцинироваться,0,m,43,у суббота каждый гараж вакцина приходить вакцинироваться
242583607,"[id53678783|Сергей], просто нужно еще чуть потерпеть и подождать",38,m,None,сергей просто нужно потерпеть подождать
171794404,"[id53678783|Сергей], потому что русские вакцины- это просто распил денег",68,f,None,сергей русский это просто распил деньга
402637752,"[id242583607|Андрей], ну вот опять",0,m,20,андрей
242583607,"[id402637752|Никита], отнесись с пониманием! Или ты ветеранов не уважаешь?",4,m,None,никита отнестись понимание или ветеран уважать
142624740,"Потому что никто просто так не будет проводить вакцинацию препаратом, который не прошел клинические испытания",38,m,None,потому никто просто проводить вакцинация препарат который пройти клинический испытание
17481061,"[id171794404|Елена], + фифти цент",2,m,None,елена фифть цент
344593993,"[id53678783|Sergej], не вторая волна, а продолжение первой!",1,m,22,sergej второй волна продолжение первый
171794404,"[id17481061|Артём], а по существу есть что возразить?Ты вот уже вакцинировался? А родители твои будут ? Вот люди в теме , которые почему то не хотят:https://www.rbc.ru/society/14/08/2020/5f35d9579a79471d249e8374",0,f,None,артём существо возразить ты вакцинироваться а родитель твой быть вот человек тема который почему хотеть https
212259683,"[id53678783|Сергей], формула готова, но достаточных доз препарата нет",0,m,21,сергей формула готовый достаточный доза препарат
41909373,"[id53678783|Sergueї], первая волна вторая фаза третья вакцина. ну цо ты",0,m,None,sergueї первый волна второй фаза третий вакцина цо
40952651,"[id155065913|Зинедин], почему",27,m,None,зинединый почему
99425199,"[id40952651|Сергей], +15",38,m,None,сергей
17481061,"[id99425199|Василий], +50 фифти цент",58,m,None,василий фифть цент
186539214,"[id155065913|Зинедин], если российские - не вызывает доверия.
Если американские/европейские - АГГГХХХ ДАЙТЕ ДВЕ",143,m,None,зинединый российский вызывать доверие если агггххха дать два
40952651,"[id99425199|Василий], дурачок? Что ""+15""? За вопрос Почему? Совсем поехавший? Обоснуй за кремлебота или сольешься?)

Upd:  закрытый акк, понимаю

Upd2:  слито.",151,m,None,василий дурачок что за вопрос почему совсем поехать обосновать кремлебот слиться upd закрытый акк понимать слить
168870150,"[id99425199|Василий],",18,m,None,василий
99425199,"[id40952651|Сергей], ЗАТКНИСЬ",1,m,None,сергей заткнуться
2554277,"[id186539214|Михаил], нет, не вызывают доверия путинские вакцины, а вовсе не российские
Попрошу не путать",4,m,30,михаил вызывать доверие путинский вакцина вовсе российский попросить путать
40952651,,0,m,None,
186539214,"[id2554277|Антон], но тут российские..или Путин отдельно их разрабатывает?",3,m,None,антон российский путин отдельно разрабатывать
17481061,"[id242583607|Андрей], слово",3,m,None,андрей слово
242583607,"[id17481061|Артём], да пох",2,m,None,артём пох
2957094,"[id276362748|Роман], вбухивание бабла не всегда приносит результат,ты не в курсе?",26,m,None,роман вбухивание бабло приносить результат курс
159895358,"[id276362748|Роман], приставленный к затылку наган кгбшника — куда более действенная мотивация, чем какие-то там деньги.",72,m,None,роман приставить затылок наган кгбшник действенный мотивация деньга
25034802,"[id159895358|Василий], ох уж этот кровавый режим",1,m,None,василий ох кровавый режим
220674456,"[id276362748|Роман], че высрал чел. Китай еще зарегал, сша еще первую фазу не прошла, а уже допущена к 3 фазе. Что то высрал, видимо даже не понял что.",6,m,None,роман че высрало чел китай зарегала сша первый фаза пройти допустить фаза что высрало видимо понять
10722607,"[id276362748|Роман], в том же Китае около 10 разных вакцин находится на стадии клинических испытаний, в сша тоже далеко не одна вакцина..",0,m,None,роман китай около разный вакцина находиться стадия клинический испытание сша далеко один вакцина
276362748,пруфы другалёк кидай что там в цивилизованных странах скипают фазы испытаний лишь бы высрать какой-то фуфломицин,3,m,None,пруфа другалёк кидать цивилизованный страна скипать фаза испытание лишь высрать фуфломицин
10722607,"[id276362748|Роман], посмотри сколько у того же Китая вакцин на стадии клинических исследований, 
российские 3 вакцины - капля в море.",2,m,None,роман посмотреть сколько китай вакцина стадия клинический исследование российский вакцина капля море
276362748,"понятное дело, что там миллион вакцин проходят испытания, только вот только у нас пропустили фазы испытаний и просто зарегали как официальную вакцину, да еще и непонятно что в аптеках за 12к продают. можешь не сомневаться, что вакцину из этой новости признают рабочей, пропустив 2 фазы испытаний",7,m,None,понятный дело миллион вакцина проходить испытание пропустить фаза испытание просто зарегаль официальный вакцина непонятно аптека продавать мочь сомневаться вакцина новость признавать рабочий пропустить фаза испытание
10722607,"[id276362748|Роман], её зарегали для того чтобы можно было начать уже производить чтобы к окончанию 3 фазы были уже вакцины.
вы сам документ о регистрации почитайте, там нет разрешения на общественное использование.",2,m,None,роман её зарегаль начать производить окончание фаза вакцина документ регистрация почитать разрешение общественный использование
10722607,"[id276362748|Роман], о ещё додик додик путает вакцину и лекарство откуда вы такие берётесь?
причём тут вообще дженерик фавипировира до вакцин?",3,m,None,роман ещё додик додик путать вакцина лекарство откуда такой браться причём вообще дженерик фавипировира вакцина
465564036,"[id12233870|Tosha], теперь понятно, кто устроил коронавирусную пандемию в мире.
Центр исследования Чумакова.

Дело раскрыто.",56,m,29,tosha понятно устроить коронавирусный пандемия мир центр исследование чумаков дело раскрыть
372704482,"[id12233870|Tosha], ну вот,как то так у нас дела с вакциной",11,f,None,tosha дело вакцина
116858231,"[id372704482|Оксана], ссылка на Ройзмана это дикий зашквар",0,m,None,оксана ссылка ройзмана это дикий зашквара
372704482,"[id116858231|Дмитрий], серъезно?Очень толковый и умный человек...",0,f,None,дмитрий серъезный очень толковый умный человек
116858231,"[id372704482|Оксана], ога, его «умом» и «серьёзностью» весь Твиттер загажен",0,m,None,оксана ога ум серьёзность весь твиттер загадить
372704482,"Бессмысленный разговор,пусть каждый останется при своем мнении.Кто то разделяет его точку зрения,кто то нет",0,f,None,бессмысленный разговор пусть каждый остаться свой разделять точка зрение
19883408,"[id372704482|Оксана], посылать на**й - точка зрения?",1,f,None,оксана посылать й точка зрение
372704482,"[id19883408|Irina], я бы тоже таких посылала...почему нет?",0,f,None,irina такой посылать почему
372704482,"[id19883408|Irina], дальше этой фразы,ничего не видели,не читали? Не?",1,f,None,irina далёкий фраза видеть читать не
19883408,"[id372704482|Оксана], ты как Ройзман)) все читала у него, он психопат немножечко очень сильно",1,f,None,оксана ройзман читать психопат немножечко очень сильно
8418431,"[id221839359|Дмитрий], и даже испытали на дочери Путина",1,f,None,дмитрий испытать дочь путин
221839359,"[id8418431|Алина], агась, витаминку скорее всего",0,m,None,алина агася витаминк скорее
8418431,"[id221839359|Дмитрий], ну ладно. А то я подумала, что она потом всё-таки умерла, и поэтому пришлось продолжать исследования",0,f,None,дмитрий ладный а подумать умереть поэтому прийтись продолжать исследование
162776005,"[id221839359|Дмитрий], это же другая вакцина. Ты читать не умеешь?",0,m,None,дмитрий это другой вакцина ты читать уметь
221839359,"[id162776005|Артур], так зачем другая если уже есть действующая, и за которую всё правительство топит при ООН",0,m,None,артур другой действовать который всё правительство топить оон
162776005,"[id221839359|Дмитрий], вопрос примерно ""зачем разные виды шампуней""))",0,m,None,дмитрий вопрос примерно разный вид шампунь
221839359,"[id162776005|Артур], а в мире разные виды данного вируса?",0,m,None,артур мир разный вид данный вирус
162776005,"[id221839359|Дмитрий], ты притворяешься?))",0,m,None,дмитрий притворяться
9067572,"[id221839359|Дмитрий], вакцины на разных принципах основаны, что из них будет эффективнее, это еще вопрос. Все три вакцины еще проходят стадию испытаний",0,f,26,дмитрий вакцина разный принцип основать эффективный это вопрос всё вакцина проходить стадия испытание
219583650,"[id42386979|Пётр], ну, на большей части территории бывшего ссср нет вообще традиции фрукты кушать (только как десерт), или сырыми овощами закусывать каждый прием пищи. Это исторически так сложилось. Даже на тех территориях, где яблоками и полезными корнеплодами можно было без особых усилий запостись на всю осень, зиму и весну всегда отдавали предпочтение хлебу, картошке, избыточному мясному питанию и молоку. 
Государство или светы медийных врачей тут вряд ли бы сыграли роль.",7,m,75,пётр больший часть территория бывший ссср вообще традиция фрукт кушать десерт сырой овощ закусывать каждый приём пища это исторически сложиться даже тот территория яблоко полезный корнеплод особый усилие запоститься осень зима весна отдавать предпочтение хлеб картошка избыточный мясной питание молока государство света медийный врач вряд сыграть роль
144214834,"[id42386979|Пётр], полиомиелит тоже наверное фруктами вылечили)0",37,f,None,пётр полиомиелит наверное фрукт вылечить
219583650,"даже при полиомиелите у человека с хорошей микрофлорой и адекватным ощелачивающим питанием шансы на полноценное выздоровления значительно выше, с этим глупо спорить. Кишечник=70% иммунитета. Для человека, питающегося всяким г... и грипп может оказаться опаснее чем для того, кто подхватил более опасный вирус, но пристально следит за своим питанием, не пьет антибиотики без надлежащего повода и т.п..",21,m,75,полиомиелит человек хороший микрофлора адекватный ощелачивать питание шанс полноценный выздоровление значительно выше это глупо спорить иммунитет для человек питаться всякий г грипп оказаться опасный подхватить опасный вирус пристально следить свой питание пить антибиотик надлежащий повод
42386979,"Не впадайте в крайности всему есть место в этом мире , но коронавирусы это не та болячка которую не схавает сильная иммунка . Да и вакцины разработанные тогда еще имели какое то отношение к науке , сейчас время денег выпускают на рынок дай бог плацебо после месяца исследований , а может быть и мину замедленного действия с жуткими побочками в виде того же рака через несколько лет . я не доверяю людям наверху , они в открытую говорят что нас слишком много , везде вранье и все замешано на бабле , почему я должен им доверять ?",9,m,40,не впадать крайность весь место мир коронавирус это тот болячка который схаваета сильный иммунка да вакцина разработать иметь какой отношение наука время деньга выпускать рынок дать бог плацебо месяц исследование мина замедлить действие жуткий побочка вид рак несколько год доверять человек наверху открытый говорить слишком везде враньё замешать бабло почему должный доверять
219583650,"[id42386979|Пётр], у нас (да и в мире) вообще парадоксальная ситуация. Все знают и понимают, что политики постоянно врут. Врут о реальных делах в стране, врут о своем имуществе, снимают и сочиняют совершенно альтернативную реальность даже про соседние страны для вечерних новостей... но как только дело касантся медицины - куда-то это все улетучивается. И мы снова начинаем верить медийным вызывающим доверие в силу физиогномики какой-нибудь персонам, которые, опять же, являются рупорами этих же заворовавшихся и завравшихся политиков.",6,m,75,пётр мир вообще парадоксальный ситуация всё знать понимать политика постоянно врать врать реальный дело страна врать свой имущество снимать сочинять совершенно альтернативный реальность соседний страна вечерний новость дело касанться медицина это улетучиваться и снова начинать верить медийный вызывающий доверие сила физиогномика персона который являться рупор этот завороваться завраться политик
141671212,"[id42386979|Пётр], сразу видно что ты не понимаешь что лёгкие убивает собственный иммунитет, но высказаться про фрукты надо.",2,m,None,пётр сразу видно понимать лёгкое убивать собственный иммунитет высказаться фрукт
